rating,product,rev_title,rev_body
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)","Probably got a lemon, but if not this is the worst product ever.","I've had the inspire 2 for 5 days and spent 5 hours in support chat with Fitbit and they were unable to resolve the issues.  The major issues were the inability of the watch and app to communicate.  I deleted and reloaded the app 3 times per instructions and none of the suggestions I received from support worked.  Initially I thought the app was FUBAR, but in hindsight I think it's the watch.  Some of the issues are listed below.....Watch consistently recorded me in light sleep when I had insomnia and was awake.  It's not possiable to edit the sleep data.I did a walk with google GPS and mapped it at 1.8 miles.  I did the same walk with fitbit (not using GPS) and it mapped it at 1.6 and 1.1 miles.  I understand when measuring steps isn't as accurate as GPS, but why the difference between 1.6 and 1.1 miles for an identical walk.  Because you can't edit ANY data provided by the device this means some data will be wildly inaccurate.I logged weight into the app daily and lost about 4 lbs in 5 days.  The app shows all the individual entries but shows ""- - lbs lost.""  I'm looking at the entries in the app and somehow it can't do simple math?Last night I used the start sleep function and ended it this morning for a session of about 6.5 hours in bed.  The first 1.5 hours I was awake and it logged me in light sleep, but the real issue is it shows that I had 14+ hours of sleep.I'm using this with  Samsung Galaxy S8+ so the phone is just a few years old and operates fine.  So I've wasted 5 hours in 5 days troubleshooting Fitbit issues for the company.  I can't imagine this is a normal experience or Fitbit would already be under.  It's a shame that this is my first experience with the company because it was soooo bad I may not give them another chance.Bad luck or horrible product??????????"
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Battery life short.  Screen print is small.  Sleep tracking doesn’t work well.,"I had my last Fitbit 6 years and it still worked.  This new one is no match.The battery lasted about 10 days for the first 2 charges, but since then, it only lasts 2 days.  I don’t use most of the features and don’t activate the screen too often.  Also, you have the option to dim the screen, but if you do, you can hardly read it, especially outside.  Another thing I don’t like is how small the characters are.  It’s hard to read without reading glasses and I have very good eyesight.I am still working with Fitbit and the service seems good, but if this can’t be resolved, it is going back.I will update this review if the issues are resolved."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Disappointed,"I have been using Fitbit for several years and have relied on the Sleep Data for improving my health. However, my last 2 Fitbit watches had slowly died out. So I was hoping a new Inspire 2 with Premium service would get me back to getting sleep data.  It started OK, but now I can't get data.  It keeps telling me it could not get sufficient heart rate data. My watch band is so tight now that there is a grove in my wrist and going any tighter hurts my arm and I can't fall asleep.  I check the watch just before falling asleep and there is a heart reading.  I also check when I wake up and it shows a heart rate reading.  The fact that I and still alive for the past several weeks indicates that my heart has not stopped beating.  So something is wrong.  Can I get a replacement?  Sad and disappointed."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Got a replacement and will probably return it too--defective,"I got on chat yesterday to request a replacement because the first one said zero to everything,  but about 900 calories burned when I set it up, brand new out of the box.  The replacement came today and said over 700 calories burned already zero steps, zero everything.  Brand new out of the box. The first one said in my sleep I was burning over 500 calories.  I will keep the replacement a few days,  but if it says I burn 500 calories in my sleep I will determine these are defective and go with another device.  The step counter and sleep counter seem okay,  but the calorie counter is so out of whack.  It's a very cute device and not a bad price,  but this calorie counter is so wrong.And it gave me a rash and cut my wrist. Definitely going back"
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Very Buggy - Needs More Work,Upon receipt I charged the device overnight for about 8 hours.  On the first day I experienced intermittent functionality.  It would work for an hour or two and then the screen will go blank for several hours during which time I could not retrieve the display.  The display would magically come back on hours later without prompting and then disappear again for several hours.  I sat it on a desk during the second night.  The next morning it showed that I took over 1400 steps. I either got a bad one or this design needs to back to Development and Research for some tweaking.
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Don't bother,"Don't bother with the Inspire 2. It has a flaw in design that FitBit isn't interested in correcting. They got rid of the button on the left side in favor of touch activation on both sides. Good, right? Except that now the menu activates every time you bend your hand/wrist. It only touches one side, but it opens the menu and selects options. It also opens to a menu setting for DND (do not disturb) and Sleep Mode and if you're not careful, activates them. This is doubly annoying as if you enter the menu the normal way, this screen is several taps in. FitBit's only solution to this? Wear it higher up on your arm. I would have to wear this 1/4 the way up my forearm for this to stop. Not worth it, don't bother. Get the original Inspire or a different model."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Premuim subscription not accurate,"Amazon advertises a free Premium subscription and it is not something that is activated automatically nor are instructions provided.  A lengthy call to Amazon results in being told it is necessary to talk with Fitbit.  When the Amazon rep tried to reach Fitbit, they couldn't.  I was told to try to call myself.I love the Fitbit product.  It is a shame that s premium subscription is advertised but not realistically accessible without lengthy phone calls."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Underwhelmed,"Prefer the Alta HR.  The Inspire seemed to glitch quite a bit, had to nearly pound it to get the time to show (but that sucker would certainly light up with merely turning over in the middle of the night while pulling the sheet/blanket up to your chin and, therefore, searing my retinas).  Wasn't as responsive as the Alta."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)","Waste of money and almost gave a CNA a heart attack, thanks Fitbit! 🤦🏻‍♀️","I purchased this as a gift for a CNA in October. A week ago, while at work, the green light started spazzing out and the Fitbit kept buzzing non-stop, after about 30 seconds of this, it got to the point where she had to rip it off her wrist because it felt like “an exposed electrical wire was burning her skin.” After that, the Fitbit kept buzzing until the battery died and no longer works. So, well, here we are.This happened after only 2 months. I can’t return it since the 30 days are up and after that experience, I don’t think she will want to put another one on for awhile.  🤦🏻‍♀️"
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Not worth it.,"So I bought this Fitbit in January. I’m was excited, and I don’t have the funds to buy an Apple Watch, so this was a little gift to myself. It lasted 6 months. 6 months in the heart rate tracker stopped working. I can’t tell you how frustrating it is to work out, know you’re working hard, and see your rate rate going as 80.  I’m smart enough to know my heart rate was above 80. So, I stupidly bought a new one in like June or so. My husbands Fitbit, same model, is now doing the same thing with the heart rate, so we’ve now wasted $230 ish on this brand, plus the multiple models we tried in the past. My advice? Don’t waste your time and money. I wish I could get my money back. This brand is all hype and marketing and no quality."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Not worth trying this one,"I've had fitbit products since 2014,starting with the cheapest model. After my Versa 2 stopped working correctly, I decided to go with the Inspire 2. Worst product I've ever purchased. The display was so dim, you could barely see it. I went thru all the steps to brighten it up. Even on bright, it was hard to see. Within a few minutes, it would go back to dim. I've returned it.I read reviews that this was a problem with some and decided to try since some reviews were good. I do not recommend this fitbit. So disappointed."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",No warranty and broke after 7 weeks,**UPDATED 8 weeks after purchase...The part of the fitbit piece itself that the band clips into chipped and now I can no longer wear my fitbit. There is apparently no warranty on this item and the return window ends after only 4 weeks. Very disappointed.I love it!! Does everything I need without the cost of the watches themselves- but has pretty much all the same functions. It loses a star for the fitbit coach. Whats the point of premium if you can't use it? This has apparently been an issue for over 3 years. The fitbit itself is great! But don't bother with the fitbit premium. It simply doesn't work.
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Mostly useless,"I was mostly looking for a device that would track my heart rate & sleep time - the Fitbit Inspire 2 did neither reliably. I had a earlier version of a Fitbit years ago and it doesn't seem like the technology has improved since. While working out on a tread mill and/or elliptical machine the Inspire would frequently not detect any heart rate. And trying to view my heart rate was a pain - the swipe on the screen seldom worked and trying to navigate the APP on my iphone was awful. I returned the Inspire in less than a week - so glad, it was horrible."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Not a good tracker,"I had so many problems with this Fitbit. I have had many Fitbits in the past and generally love the trackers.  First of all, trying to remove and attach the bands is impossible. I have spent so much time this morning trying to do this and it doesn’t work. Second of all you can’t just tap the screen to see anything. It constantly wants to go into water lock mode and is constantly vibrating on your wrist because of that. I highly recommend looking at another Fitbit like the charge.  I had no problems with mine but just wanted to get something new. Needless to say I am returning this."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",What a disappointment,"If I could give zero stars, I would.  I had been using an AltaHR for years, until it finally stopped working.  I thought that this Inspire2 would be a decent replacement.  WRONG!  It includes features that can’t be deleted, such as sleep, water, and weight..who cares? It works as a watch or step counter. It makes believe that it tracks other exercises, but it’s way to convoluted to make it worthwhile.The heart rate monitor is inconsistent and hard to access..In general, this is a pretty device, which is pretty worthless. I will probably return it and scour EBay for an Alta HR."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Looking for another brand tracker,"Set up to where it's very easy to accidentally put the device water lock. Once in water lock, you double tap your watch like an idiot for a good one to two minutes until you get just the right double tap to take it off water lock. Last night I thought the battery died. No screen, side buttons are unresponsive. This morning, no change. No screen, side buttons are unresponsive. If I put it on the charger the screen will light up to tell me it's 99% charged. But does not allow me to swipe."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",I'm sure this is a great tracker...,"but part of the appeal for me is being able to switch out my bands. This has to be th worst designed band EVER.  The tiny pins, it's absolutely ridiculous.  I am returning because I should not have to break a sweat trying to figure out how to switch the band on the tracker.  Really, really bad decision Fitbit!"
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",BUYER BEWARE OF PREMIUM,"Attention buyers who are looking forward to using their year of premium! If you have had a trial of premium in the past, you are unable to redeem the one year subscription that comes with this device!! Upon contacting support, they mentioned that since I cancelled my free trial of premium (A LONG TIME AGO, as this is not my first Fitbit), I am not eligible for the free year even though I just purchased a Fitbit claiming it is included on the box. Just a heads up."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Not useful to track heartbeat while exercising,"Bought this a month ago, in order to track my heart rate while exercising and monitor my sleep.  It gives me an interesting diagram of my various periods of sleep, but the only advice it has is to tell me to not drink before sleeping.  As I was already following that advice, I'm left with nothing to improve my sleep.  the heart rate tracking is even worse.  When I am exercising, the fitbit screen will only stay on for a second or less, so I turn it on, try to quickly scroll down five times to the heart rate, and it's off most times before I even get to scroll once.  Fitbit customer service says that's how it works.  Only stays on for a second when you are exercising.  Not useful.  Getting an Apple Watch instead."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",not right for me,"didn't like having to charge it every week--that is silly.  didn't like having to press both sides to see the time or the other functions.,  didn't like having to have a smart phone and a computer to use this watch.  how ridiculous!  just to see the time and my heart rate. very corny and unnecessary.  maybe someone will come up with a device that you won't have to have a computer degree to see the time and hr.  its aggravating to set up also.  just another device to consume much of our time.  i will stick with my own watch."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Fails to perform its basic functions...,"Really disappointed in this product! This has been gently used and I've only had it for about 6 months. It gets stuck (i.e. writing this review on Jun 15 and it's stuck on May 29th - I did try restarting), doesn't sync, loses data, clearly misses tracking activity (i.e. little/no increase in steps when I look before and after a walk). My expectations weren't sky high - just wanted something to keep me accountable for being active during the day. This has not delivered!"
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Premium isn't free,"I purchased this under the auspices that the 1st year of Premium would be free, but the app requires that I provide payment info.  Not really ""free"" then is it?  This is bait and switch marketing, since this requirement isn't clearly outlined in pre-purchase ad copy.  Oh, also, bluetooth device pairing and sync is problematic, so good luck trying to track anything over time.  My $30 cheapo Chinese fit band syncs better."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Difficult to use,"I bought this to replace my old Alta that would no longer stay charged as it seemed to be similar.  Given a chance to buy a new Alta for $500 or the Inspire 2 for .50 cents, I’d pay the $500 for the Alta. The online manual in the app is pretty useless and is the only manual you get. It does not really tell you how to get things to work or display. I have to look at my phone for my sleep tracking and score as the device itself says no data 99% of the time. I once got it to work after syncing several times and pushing buttons, but then it stopped again, not sure what button I accidentally pushed, tapped, or swiped.  It is just super difficult to use and doesn’t have a decent manual. I’m sure if there was a good manual, maybe I could figure it out and would be happy vs the constant source of frustration it has become for me."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Do not buy.,"Horrible design, not even sure what they were thinking on this one. The side screen sensors are HORRIBLE and go off any time I bend my wrist. Then it vibrates like crazy and keeps giving the waterlock screen cause apparently that's how to waterlock it. The bands are insanely hard to put on. It takes me 5-10 minutes just to switch the bands out. I would never recommend this or buy it again. I returned mine after two months because I literally could not take it anymore."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",No longer tracks active minutes,Prior Fitbits tracked active minutes but this one tracks “zone minutes” which I often rack up sitting watching tv.  So at the end of the day I don’t have a record of actual active time.  To me active time is the most important measurement and now it is not accurate.
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Dumbest smart device,"This is pretty much useless as an activity/Sleep device.  EVERYTHING must be done on your phone.  Every day you must open the Halo  App and see what you done and how you've slept.  I thought the lack of a screen would be great, but the band is pretty useless without you phone.You must baby sit the band for everything.One nice feature would have sending me a text message when the power ran low.  The App has a tiny number for Percent of Power left in the upper right corner.The band is a failure without a screen."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Fitbit caused a rash!!,"UPDATE: This Fitbit gave me the “Fitbit Rash” and now I must return it. I read a blog that you can use scotch tape or something to try and prevent rashes, but honestly if a company is in the business of selling a wearable product, perhaps they should strive to make sure their product won’t cause health issues. Disappointed.It’s fine but I’m mostly upset that it doesn’t warn you before that none of the clock faces will work on inspire ;(Probably will have to give this away and buy a model that works with the clock faces, thanks Fitbit"
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)","Don’t get it, I should’ve listened to the other reviews!","Absolutely a waste of money. If you’re going to spend $$$$ on a monitoring watch, please don’t waste it on this one. Fitbit has other better option but I had several issues with this watch. One of the biggest ones being the that the feedback response is horrible meaning when you tap it does not respond fast enough or at all. Second one being is the display screen is extremely dim so if you exercise outside good luck. Third one being that the HR monitor is trash, literally horrible. I was at a my doctors office and my HR was 52 and my watch was telling me it was 78. Fourth one being that depending on your preferred exercise or sport, it is not the best option. I’m a cross country runner and spent 30min on the phone with a representative trying to configure the watch so it would show my pace and my running split. Anyways, absolutely horrible and I wish I could get my money back but it’s been a month."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Do some research before buying this FitBit,"This is my third FitBit. The biggest problem I’ve noticed with Fitbit is the more features they add, the worse the product becomes. It took numerous attempts to get the Fitbit to synchronize with the app. The data it provides is very small on the display. I don’t like scrolling through three screens to get total steps. The Bluetooth doesn’t work at all with my iphone. I purchased this model to replace my Alta that was no longer holding a charge and it was the closest to the Alta. While it does more, it does less of what I need from a basic tracker. I would not recommend this model. I’m considering going back to using my little FitBit Zip as I can replace its battery. More is NOT always better."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Complete piece of garbage,"The hourly reminder for the 250 steps-goal does not work. I spent 3 hours with support trying to get it to work until they started telling me to do the same steps I started with. It worked for a day and then went away again.As an alternative I was thinking of using the custom hourly reminders to get the buzzing. Nicely they restricted it to only 8 reminders - they are probably planning to charge you in the future to set up more reminders.Also the first thing they told me was to do a Factory reset. Which is interesting because the Watch was not supposed to be used. Not sure at what point of the supply chain they take broken Watches and resell them as new ones, but Amazon should probably look into it.Stay of away from this piece of garbage. There's other trackers that cost half the price and probably have way less software bugs."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Innaccurate HR and calories,"It always says my HR is lower than it should when I am doing high intensity workouts. While sprinting on the treadmill it told me my HR was 122, when the treadmill HR function told me it was 160 (which is what it normally is when I run). I also noticed it said my HR was 48 when I was doing the stairmaster (on speed 12 with sweat pouring down my face). It constantly tells me I burn 200ish calories from an hour long workout, when people of similar height and weight burned 500 for the same workout.I am very frustrated and it is too late to return as its been longer than 30 days. I will never buy a fitbit again."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)","My fitbit inspire 2....purchased in Sept., 2020....isn't working properly......","Unfortunately my fitbit inspire 2 is not working well & the return window has closed as of Jan 31, 2021.Often I will put it in Screen Wake mode & it will not function as it is suppose to.  Sometimes it does work & sometimes it doesn't....it is totally unpredictable.When I searched today I was really hoping to replace it.....but now...I guess I'm stuck with a product that doesn't work well at all.To whom it may concern....if this problem can be rectified, please contact me.Sincerely,Fran"
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)","Defective, but return  was easy and I was reimbursed.","It may have just been this fitbit. I have returned  it and my account was credited. Rarely would it show the time. Rarely was there anything on the face. The app would show my steps sometimes. This morning before I stood up the app was celebrating 13,000+ step. I really think it was this piece. I've had a fitbit charge 3 for a few years. It was great until it died. I'll select the Fitbit Versa 3 next week."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Useless,"I have been looking for a smaller fitbit and thought the Inspire 2 was exactly what I was looking for.  However, the only thing on the screen that is readable is the time, and for that I have a watch.  The rest of the features are impossible to read, even with reading glasses.  I live in Europe and ordered this so that I could have it when I visited the states, which is now.  I want to return it but see that the return date is already expired...I'm stuck with a useless, expensive watch, not a fitbit.  Very disappointed, I didn't even want to give it a one star but I couldn't submit this review without it!"
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",message alerts do not work properly,"garbage... the do not disturb constantly turns on on its own.  the message alerts only work part of the time.  and calendar alerts go off repeatedly.  worst fitbit i have ever owned.  and fitbit customer service has gone down the toilet too, so don’t expect the helpful responses you used to get in the past.  horrible"
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Vibrates all the time,"This tracker has side buttons that wake the screen, unfortunately not only are these side buttons hair trigger but the tracker vibrates whenever they are pressed. It is incredibly annoying, every time you bend you wrist it is vibrating, often multiple times in under a second. I've had it for a few days and have not gotten used to it.I've searched around on the forums for a way to turn off the vibrations but the only solution they seem to have is ""wear it higher on your wrist"" which is uncomfortable. I don't understand why they don't at least have a setting to turn it off, just like they have settings to turn off screen wake.I do not recommend and will probably return mine."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Total Waste of Money,"I replaced my Fitbit One with this when my battery wouldn’t hold a charge. It would be nice if we could just replace the battery. This Inspire is awful. It constantly disconnects from the Bluetooth. Needing to sync or get real time data on the app is a huge part of what we are buying. Why does it not work, Fitbit? You need to fix this."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",notifications do not work,bought the inspire 2 to replace flex2. (battery was wearing out). In setting up the inspire2 I could not get the Do not disturb to work along with messages. The message window would light up showing 0 messages and I could not get the vibration to work when my Iphone would ring. The vibration is a very important to me because a lot of the times I cannot hear my phone. It seems that these Inspire 2 trackers are not compatible with IOS 14 and higher. I will be returning this unit because of so many feature failures. I wish they still made the flex 2.
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Didn't Last Long,"As of May 01, 2021 the heartbeat indicator & sleep monitor have ceased to function. Yes, I did the firmware update. It is also not accurate in the steps anymore. Sometime too many, sometimes too few.  The other one we own has lasted 2 years, so who knows what's wrong.  Throwing the dice on purchasing another one,...who knows."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Worthless unless you just need a new watch,"Have only worn it to work, I haven't tried sleeping with it on. Based on the number of times that it's vibrated and told me ""way to go!"" Or ""you're almost there!"" when I've been sitting at my desk and haven't gotten up in hours, I'd say this thing is worthless as a fitness tracker. I'm assuming it's picking up my wrist movements as I shuffle/sort paperwork and counting that as some sort of exercise. My old Fitbit never did that. Also, I keep accidentally turning on the Do Not Disturb function which is  annoying. Total waste of money as far as I'm concerned."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",This device does not count steps accurately. Very disappointed,"I have the inspire on my non dominant arm. Overnight it counted 11000 steps. Flawed design.I had the Charge, and thought this would be an upgrade."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",I hate my inspire to,This is my third Fitbit and this is the worst one ever. The Fitbit flex and the Fitbit Alta were amazing. The inspire 2. constantly goes into do not disturb mode it goes into water lock mode and it constantly drops notification alerts I’ve tried numerous times to reset it. I will never get another Fitbit again ever I don’t recommend it.  It has been one of the most frustrating things I have  ever purchased. It’s  time to move to an Apple Watch I guess. What a waste of money
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)","Piece of inaccurate, plastic trash","Accuracy. If accuracy is important to you, do not buy this device or any other fitbit. The ""heart rate monitor"" creates numbers out of thin air. Put it in your pocket, take it out, and it reads ""cardio."" Go for a run, and it either can't read a heart rate at all or reads 70 bpm. Absolute garbage. Alleged ""customer support"" is terrible. Even if they wanted to help, they are too poorly trained to manage it. This company wasn't always the joke it is today. It used to be an industry leader. Sadly, times have changed. Best to buy ANY other device besides a Fitbit."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",It doesn't sync,"I have had this for three months and it is a pain.  It has taken over an hour to get it to sync.  You have to reset constantly, and when you do you lose data.  I loved the previous fitbits I have had, and have found them helpful in maintaining my weight.  In addition to the sync issue,  I saw the reviews that it was a pain that the buttons are on both sides and that it would keep locking the screen.  I thought it wouldn't be a big deal, it was probably the way other users were wearing.  However, it is an issue.  My husband had gotten the same one, and also has issues with the sync."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Would not recommend,"This watch seems to have a mind of its own.  I often have to reset it to get it to function.  Right now it doesnt light up when my wrist moves and I have tried resetting.  Other issues, incorrect GPS info tracking, very poor instructions in manual, tracker doesnt recognize various activities and app only allows walking or hikeing input.  It is supposed to recognize biking but hasnt yet.  It doesnt help that I missed my return window by 1 day.  Happy Holloween!!  Maybe I will change this review if the customer service line doesnt drop for the 3rd time."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Don’t buy,Don’t buy! I read in reviews how irritating the side pinch feature is for the water mode and still decided to purchase thinking there must be a work around. It’s horrible though. I move my wrist in any direction and it turns water mode on and off. Sending it back and getting a different model
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Stopped working properly,"Had the Inspire 2 for about 3 months and it recently stopped working properly. The touch screen display is no longer responding correctly, and I can't toggle between screens anymore. Maybe I just got a lemon. But I also wasn't too pleased with the size of the display. The text was too small to read easily so I'd have to stop moving every time I wanted to read my heartrate. I'd probably recommend a tracker with larger or more graphic display."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Waste of money,"My husband got this for me for Christmas.  It worked fine for a couple of months, then this week it displayed the date as January 8 and the time as 12am.  It would not show steps.  I plugged it in to fully recharge but it made no difference.  Checking my orders shows it past the time when it can be returned, so we wasted $100+.  I have ordered another one which costs only $20.  Since I use it mostly as a watch and step counter, this should meet my needs."
1.0,"Fitbit Inspire 2 Health & Fitness Tracker with a Free 1-Year Fitbit Premium Trial, 24/7 Heart Rate, Black/Black, One Size (S & L Bands Included)",Not accurate or helpful,"Completely inaccurate step count.  If you are not swinging your arms while you walk, for instance using a grocery  cart or a walker, the steps aren’t counted.  Also, it’s not 142 steps from my bed to the bathroom, it’s more like 30.  If those counts are wrong, then everything else is wrong.  WASTE of my time and money.  I’ll be returning it."
