rating,product,rev_title,rev_body
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Not the real perfume,Is not actually authentic. Once it settles the base notes are different from the real perfume (purchased at Sephora). Would not recommend or purchase again.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",It’s a no,The smell is gross
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Smells like baby powder,This perfume smells like baby powder
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,This Product do not sme'll goodI am very disappointed
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Horrible,Horrible quality
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Very sweet melting not happy but gave it to my granddaughter
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Not potent/ off Brand,Scent isn’t strong nor does it stay long.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Not Impressed,Very disappointed! The perfume smells nothing like a bottle I previously had bought from a department store.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",This is a knockoff. I couldn't find this product ...,"This is a knockoff. I couldn't find this product at Sephora where I usually buy it and had an Amazon gift card, I just received it today and it is not the same scent as the Sephora purchased Princess. For me it is unwearable and I just checked and it says it cannot be returned. $25 bucks down the drain."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Disappointed,"Smell fades after 30 minutes. This fragrance is supposed to smell sweet and fruity..it smells more powdery to me. Not sure if it's real or not.  The ring around the lid was broken when I opened it. Apparently unable to return because it's a fragrance.  I gave it one star because of the pretty bottle and I collect perfume so I just will put it in my case for display I definitely won't be wearing this one. I love Lolita Lempicka, Coco Mademoiselle , Dolce and Gabbana intense, and Angel. This one definitely doesn't have that sweet smell!"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,ITem was a fake!!!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Hardly has any smell,"I bought this spray because it has such high ratings even not knowing what it smells like. Turns out, I have to pump 10x to even get a slight fragrance on me and only lasts about 1 hour or so.  Unlike any other eau de toilette I have like Issey Miyake, I only have to use 2 pumps. I'm not sure why that is....possibly old box and been sitting in the warehouse for such a long time the fragrance has evaporated?"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,"the scent not strong at all, it seem to be watered down."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",FAKE!!!!!,COMPLETELY FAKE. Smells nothing like the real product. DO NOT BUY. SUCH A RIP OFF!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,My son said it smelled horrible .
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Smells nothing like it should,Definitely fake.  Smells nothing like it should.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Not all therer,I recieved my perfume today and I'm happy with the smell is lovely but my bottle has been used. Will not order again
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Disappointed is an understatement.,"If I could give this no stars, I would. I bought this perfume expecting it to live up to at least 80% of its hype. I couldn't wait to open it. When I put this on, it smelled like nothing more than baby powder in liquid form mixed in with a faint fruit scent. I figured maybe it's just my body chemistry, so I sprayed it onto a tester strip and waited. Same thing. To make matters worse, the scent didn't even last for more than 10 minutes! I honestly am so disappointed with this purchase."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",FAKE,This product is fake and not worth a cent. So bummed to have wasted my money
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Dissatisfied!!!,Extremely dissatisfied!  Doesn't smell like the original.  Wouldn't recommend
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Authentic or not?,I am questioning the authenticity of this perfume. My daughter and I purchased a bottle each and both bottles the decorative  top are separated from the bottle. The perfume doesn't smell like the bottle at khols. It doesn't last when you spray it. It seems to evaporate. I loved it at Khols but this is different.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Smells funny when I put it on.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",This is counterfeit perfume!!!! It is ...,This is counterfeit perfume!!!! It is too purple and the smell is different and disappears almost immediately. DO NOT BUY THIS PRODUCT
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Terrible smell!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Smells like an old lady
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,It was bad
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,The worst smell. Unless you are over the age of 60
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Old lady smell,Only gave one star cuz you have to .....this smells like an old lady perfume...like red door...not even close to what princess should smell like...very upset...will return if they allow me to
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,This is not an attractive smell
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Smells cheap,It smells like cheap perfume. My mom did not like it and neither did I. I bought it directly from Amazon during Christmas time.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,I don't think this is authentic
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,I don't believe this is authentic.. fragrance does not last
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,It not the original I'm very upset
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",I bought this product based on the good reviews but I have to say that I am ...,I bought this product based on the good reviews but I have to say that I am disappointed by this perfume. I only smell the alcohol and there is no actual smell. It feels FAKE!! Never buying this again...
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",THIS IS A KNOCKOFF DO NOT BUY ANYTHING FROM THIS SELLER!!!!!!!!!,My wife constantly complains about this perfume. This is NOT the real perfume. When my wife puts it on there is a weird smell that last literally 5 minutes!!!!! This is why it is sooooo cheap! If you go to Macy's and smell the real deal you will believe me so go ahead and waste $24.00 if you want too! If this is a knockoff I dont trust ANYTHING from this seller.  GOOD JOB Coty Beauty Hazmat on stealing people's money!!!!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Uhhh......,A scent you must get accustomed to. Would not buy again.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",NOT Vera Wang Princess,"I have been using Vera Wang Princess for years and this is NOT the same scent!  Definitely a cheaper, knock-off version.  I should have figured that for the price."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",wrong thing in the order,"the pic show the color is pink or purple, but which I got is black wrong thing in the order"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce","Very Disappointed, think it's fake","Very strong smell, tried it in store and thought it was much lighter.. Unable to use.  Went to department store to compare scent, this is definitely not the same scent.  Fake, threw it out."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Smells bad i didn't like it i will never buy it again
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",This perfume smells like an old lady,This perfume smells like an old lady! It is horrible! I am very picky on perfumes and this has got to be one of the worst...I can't even believe the reviews it gets saying how wonderful it is...sorry not sorry
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Do not purchase!!!,This smells nothing like the actual fragrance it claims to be. Waste of money.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Terrible.,Fake fake fake. Terrible.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",when my product arrived it didn't have the charecteristic Princess smell and I was very disappointed. I would not recommend this,"I have been wearing Princess for years and was very excited to find it on Amazon for so cheep. However, when my product arrived it didn't have the charecteristic Princess smell and I was very disappointed. I would not recommend this product."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Did not like it....it smells like an old lady eww
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",You can smell a hint of what it's suppose to smell like but very lightly,This is NOT the real stuff. I've had three bottles of princess from Macy's and this was not it. The smell is completely different. You can smell a hint of what it's suppose to smell like but very lightly. I would not recommend.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",This was supposed to cost &9 dollars using my Prime ...,This was supposed to cost &9 dollars using my Prime Account. The total charged was way more than what was listed.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,I am not happy with this purchase!!  Very low quality product!!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Smells terrible. Just a waste of money
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Smell doesn't last.,This doesn't last. I love the scent but it seems very watered down.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Fake,I buy this perfume religiously and this has to be a knock off. Its a deep purple color and the smell isn't the same.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Fake
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Smells cheap and too strong.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Smells nice
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",It's a Scam,"This review for the specific bottle of Princess I bought on Amazon from Trendsetters, not the perfume in general. I've purchased 2 bottles of Princess from the department store and I love it. I found it on Amazon for half what I pay at Macy's and thought it was worth a shot. The perfume itself should be pink in color; the bottle I received contained a clear liquid with a slight bit of pink (only if you hold it to the light). When I sprayed it, it had no scent whatsoever. Nothing. The nozzle on the perfume bottle smelled sort of like black pepper. Basically, its not perfume, its just water and food coloring. I wanted to return it, but perfume is on the list of non-returnable items because its a flammable material. I filed a claim with Amazon and contacted the seller in hopes I can get a refund. Don't waste your money and don't buy anything from Trendsetters; they're only here to cheat you. I assume most of these positive reviews are from people who work for Trendsetters."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",I wish I never purchased this bootleg cologne smells like alcohol. I could've bought this on Canal Street,I wish I never purchased this bootleg  cologne smells like alcohol. I could've bought this on Canal Street
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Product falsified,"I'm so dissapointed with this purchase. The product is so adultered with alcohol that the original fragance is almost imperceptible. This is my second Vera Wang Pincess bottle. I bought the first one at amazon.com too and I loved it, so my husband bought another one for me as a gift. We're so sad, the product is totally falsified."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Not the real thing.,"I ordered this bottle AGES ago and have not even gotten halfway through it.  When I smelled this in the store I absolutely LOVED the scent and could not wait to order it.  When I received it, the perfume was pink, not purple, and the scent was not AT ALL what I remembered.  I did not like it at all.  I thought maybe it was me, so I just let it sit.  The other day I came across it in the store again and decided to smell the tester.  I was DEFINITELY hoodwinked.  The perfume in the store instantly reminded me of the scent I loved.  Will not reorder from this seller."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce","BEWARE!! ""COTY"" STRIKES AGAIN, AND THE #1 INGREDIENT IS ALCOHOL!! #FRAUD","This is the ABSOLUTE WORST FAKE ""PERFUME"" I HAVE EVER BOUGHT! THE JUNK KNOCKOFF PERFUMES AT CATO OR  THOSE KNOCKOFF ""IMPRESSIONS OF"" LIKE AT CITITRENDS ARE BETTER THAN THIS! AT LEAST THEY TELL YOU THAT YOU ARE BUYING AN IMPRESSION! BUT THIS IS OUTRAGEOUS THAT THEY CLAIM THIS IS REAL!?! EXCUSE ME, BUT THE LAST TIME I CHECKED, GREAT DESIGNER PERFUME NEVER STINGS YOUR SKIN WHEN YOU APPLY IT! BUT THIS GARBAGE THEY SENT ME, EVEN STATES ON THE BACK OF ITS BOX THAT; the MAJOR INGREDIENT is ALCOHOL!!! No wonder this junk gave me a rash! I'm so disappointed Amazon because this came from you! Yes I ordered this from the AMAZON WAREHOUSE, SHIPPED FROM AMAZON! OMG, I am so happy that I did not give this as a gift, like I had originally intended to! I would be mortified! The reason I opened it up in the first place was, the two pieces of the top(plastic crown and plastic ring from a gumball dispenser) were loose in the package Amazon MAILED IT TO ME IN! SO I THOUGHT, THAT CANT BE THE vera Wang princess I ordered from Amazon! I thought it was broken glass, the way it sounded! Honestly, I'm surprised the bottle didn't break, with those clanking pieces and the way it was packaged! I have never had a problem with Amazon EVER, UNTIL NOW.... AND UNFORTUNATELY, THE COOL WATER IS JUST THE SAME-FAKE. IF YOU LOOK ON THE BACK OF THE BOX, It says (under vera wang-with a little TM beside her name-the nerve) but it says Coty, then some Paris address, but THEN IT CONTINUES TO SAY, ""Coty UK&I, Kent, TN25 4AQ."". YES YALL! IT SAYS LITERALLY IN FINE PRINT KENT, TENNESSEE!!! IVE NEVER IN ALL MY DAYS! AND UNFORTUNATELY, THE COOLWATER I BOUGHT from the AMAZON WAREHOUSE AND YET AGAIN SHIPPED FROM AMAZON, SAYS THAT NAME ""COTY"" ON THE BOX TOO!! NOW YOU TELLING ME THAT VERA WANG AND DAVIDOFF ARE NOW SELLING THEIR AMAZING DESIGNER FRAGRANCES TOGETHER, AT THE SAME ESTABLISHMENT, THEY TEAMED UP TO SELL THE FRAGRANCES TOGETHER OUT OF SOME PLACE IN TN?!? COME ON, THIS IS REALLY RIDICULOUS?! HOW MANY OF YALL GOT ""COTY"" ON YOUR ""FRAGRANCES"" TOO?? BEWARE YALL!!!"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Smells like old lady ! Don’t buy !,"Packaged great , very beautiful bottle ..(BUT)So bought this because if the high reviews , and when I was younger i worked at Macy’s and had smelled this and I thought it was wonderful smell, I don’t know if they have changed the actual scent over the years or what , but this bottle absolutely smells like perfume for an OLD LADY.. totally gross , gave me a headache.. and of course I can’t return it , so guess  my grandma had a Xmas gift now !!"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Please listen to the bad reviews,"I haven't write a review in a long time, but I felt like I have to for this one. Yes the bottle is pretty, however the smell sucks you could barely smell it. I brought it on clearance for $7 and I still fell like that was a waste. Maybe what they say is true, might be fake. I would not ever buy this again."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Not my type !,"Ok . I don’t know what to write . The reason being , I didn’t like it at all. After seeing all the positive reviews , I gave it a try. But was highly disappointed. The smell is very strong. If you are looking for a mild fruity or floral scent , THIS IS NOT your kind of perfume."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",A big mistake!,Very disappointed!  Because others said what a beautiful scent this was I went ahead and ordered two - one for my daughter's birthday and another for myself.  OMG the scent lasts for 2 minutes (if that) and its gone!!  Would NEVER purchase this again!!!!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",DO NOT RECOMMEND!!!,I was unsatisfied because this product and another one took money from my account 7 times. That is NOT okay!!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",This May Be a Fake,"I used to love this perfume, but this bottle smelled very different than the one that I had purchased from Sephora. It seemed to either be a fake or possibly very old. The scent was much stronger and worse the bottle that I had bought previously.  Even the color looked off and was a darker purple."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Fake,Don’t buy this! Vera Wang’s Princess is pink not purple!!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Pretty sure something is broken in there,Ordered as a gift for my daughter for Christmas. Can here something rattling inside the box. Pretty sure something is broken in there.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Broken and spilt in the box!,Product was broken when recieved in the box!!!!!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Yuuuucckk,Stiiiiinnnnnnnkkkkssss
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Sprayer stopped working,The sprayer stopped working after a week. It can’t be return so it’s worthless now.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Watery,This is WATER...SMDH..DONT SPEND YOUR MONEY
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Not real,The perfume I received is not authentic or of very poor quality.  My wife has used this same perfume for many years and this bottle smells nothing like it.  Very disappointed.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Don't buy,"most horrible smelling perfume ever, I couldn't even give it away at work. I ended up donating it. I am not sure if is the real deal."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",It’s FAKE,Fake perfumes DO NOT BUT
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Smells like old lady perfume
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,It's à fake product
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Broken product,"Item came broken, not cool"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,not from the brand!!!!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Never Recieved,"This was a Christmas Gift that was scheduled to deliver Dec. 22nd.  I have Never recieved it.Tracking pacage says that it is on the truck for delivery ever since Dec.22nd. UPS says that they can't help me, that Amazon has to request help. Problem is that I can'nt get hold of anyone at Amazon to help me. This is the last time that I purchase from them!!!!"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Anyone else notice the almost complete lack of scent?,"I was unhappily surprised by this EDT and it's lack of scent let alone the ability to maintain scent.  I've tried this on and purchased at department stores and while I've also bought the perfume version, I would have expected SOME stronger initial scent from this EDT. Truly, I don't know what happened or why but I feel like I have a $23.00 bottle of lilac colored water in a really pretty bottle. It came packaged like others I've purchased but it was most definitely NOT the same VW Princess I've used in the past.  I was actually surprised by the inexpensive price for this on Amazon when I saw it and thought I was getting a REALLY great deal for one of my favorites. Not so. Oddly, I'd also purchased some Vanilla Fields on Amazon too a few weeks before this and while the product liquid itself was darkly discolored (a sign of heat exposure and/or aged product), it did have a normal scent and a lingering that was entirely expected. I would NOT recommend and will not be buying again."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",This product is horrible.,This scent must be a knockoff. It doesn't smell like the one I bought at Dillards. Also it smells of alcohol and doesn't even last an hour. Unacceptable. You get what you pay for.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",KNOCK OFF,"One of my go to perfumes. I love the way this smells on my skin, and so does everyone else. Unfortunately I just used the rest of my old bottle and opened this box. The color is way too dark and this does not smell like the princess I had. Do not buy this, it is a knock off"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",I hate to give bad reviews,"I don't have any joy in giving a bad review.  But, this perfume that I received smelled nothing like advertised.  Just spraying it in the air it smelled spoiled.  So, sorry to say it was awful."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Fake Product,"Not a genuine product. Left stain on the shirt, smell didnt last long and also different from the original Perfume. Even the bottle and cap is different. Thanks to Amazon Prime i got my refund."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Horrible,As soon as I opened it rust was all over my finger.. and this smells like an old lady smell .. I am not sure why all these people love it. I went off of descriptions and if you like smells more like D.G light blue you are not gona like this
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Fake Buyer beware.,"This one is fake, I bought was very pretty but cheaply made then I saw the real thing in the store and no where near the same thing smell size and style. I gifted it to a girl friend who likes it so it got used. Would not buy again. Buyer beware."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Smells like old lady perfume,"I should have listened to the reviews because WHEW, is really does smell like old lady perfume & I know that is not what it is intended to smell like if it is not a counterfeit product. Buyer beware!"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",IS it normal for the cover to keep falling off?,Smells okay but does not last and the cover (a little crown and ring - separate items) arrived completely loose and keep falling off.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",READ THE REVIEWS!!!,READ THE REVIEWS! I have purchased this product MULTIPLE times in the past from other sellers. I looked at the reviews but didn’t believe them. THEY ARE TRUE! Never have I had this experience and it’s so disappointing. This product doesn’t smell at all the all of the perfume I have purchased (I have worn this for years). Will never buy from this seller again.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Best for decorative use,It doesnt have a pleasant smell but attractive decantor
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Was a completely differrent perfume - Not Vera Wang Princess,"This was a completely different Vera Wang perfume, it was NOT Princess.  I opened it thinking it was maybe just in a different box now (I've been wearing Princess for years), so now I can't even return it.  So disappointed!"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Not authentic,I ordered two of these. And they do not appear to be authentic.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Gross,Smells disgusting.  Not sure if its old. But don't waste your money.  Its smells nasty
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Fake!,This is a complete knock off and amazon won’t allow returns. It smells like cheap alcohol based perfume. DO NOT BUY!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",No,No
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Be very careful.,Total fake! I broke out in a rash. The bottle and packaging were flimsy. I trashed it. I latet got an original at the mall and absolutely love it!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Total Rip Off. :-((,"I have no idea what I received. Packaging & bottle look authentic BUT Product liquid is too dark, smell is weird/nasty, highly disappointed.  Waste of money.  Tried to make it work ... Into garbage it went.  Boo hiss, vendor.  I bought in APR 2018 & didn’t open immediately.  Buyer beware."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",It doesn't smell like the one my mom got me from Macys,I don't think this is original. It doesn't smell like the one my mom  got me from Macys.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Fake and No returns,The smell is not the same as the real princess Vera want. I was going to return it the same day but they don’t accept returns. Go figure! Be aware!
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",DO NOT WASTE YOUR MONEY,Seller sold fake perfume. It has an overwhelming alcohol scent as well. Smells absolutely nothing like the real perfume.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",A complete waste of money,"Wacky perfume. After 5seconds of spraying it, I couldn't perceive the fragrance. A complete waste of money."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce","Just because a bottle is pretty, doesn’t mean the smell is as well.",It smelled like hairspray and the scent didn’t last long. But I guess that’s a good thing. I didn’t like the smell at all.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",I was surprised by this perfume.. I expected ...,I was surprised by this perfume..I expected more from a designer name. The scent is almost non existant .won't be buying again
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",NO RETURNS!?!?! DONT DO IT!,Smells like an old lady to me. I didn't get the fruity or sweet scent from it at all.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Do NOT trust that you are getting the real thing,This product is FAKE. This has been my backup fragrance for years. It has a beautiful smell and is very long lasting. When I openedthis bottle that I purchased it smells fine going on but there is no lasting of the fragrance. It is gone before an hour is up. I will NEVERpurchase fragrance products on Amazon again.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Very disappointed in the perfume,Very disappointed in the perfume. Its a watered down version with very weak smell and very light pink in color. Not satisfied at all. Received it 5 days back and tried returning it today but it seems its not eligible for return either since it requires special transportation and handling which seller can’t provide . $33.20 gone down the drain :(
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Knock off,It was fake
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Probably counterfeit,"When I received this perfume, the seal was broken. I sprayed one pump on myself and it smelled awful. Like rubbing alcohol, BO, and potpourri. I've never smelled this perfume before, but I doubt such a popular scent would smell so terrible. Amazon is having a lot of problems with counterfeit products right now. Once I pick up this perfume from an official retailer, I will update my review."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,I don't smell anything
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce","It smells nice but, it's FAKE","These are a knock off. It smells nice but, it's FAKE."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Fake
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Not authentic. So disappointed,"I have used Princess for years and have never experienced an issue with the fragrance.  It's definitely not authentic. I find I can't even wear it,  so it was a waste.  I am  very disappointed."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Do not purchase this fake perfume.,This is awful. I bought this perfume all the time in stores.This is not the real deal.Seriously.If you are thinking of buying this perfume. DONT!!!If you want to smell like an old lady? Then purchase away.It's nasty.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",NOT AUTHENTIC VERA WANG PRINCESS,I do not believe this is authentic. I have worn this perfume for years and had another bottle that was not quite empty to compare. This scent smells like rubbing alcohol compared to the real deal and the color is darker purple. DO NOT PURCHASE
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Extremely disappointed,Extremely disappointed with this product. I have been wanting his perfume for a few years and was excited to get it for such a cheap price. As soon as I used it I realized why it was so cheap. Not the real deal. I went to return and can't. Wish I had read the reviews first.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",looks like not original,Fragrence doesn't stay more then an hour... looks like not original.
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",I think this may be a knock off. If ...,"I think this may be a knock off. If I find out it is, these people are going to be in a lot of trouble.It's illegal to try to pass counter fit for the real thing."
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",Don't waste your money!,"This was gift for my Mom's Birthday present. I've never had my mother complain about any gift or present until I bought this perfume. She honestly said to me that the fragrance wore off within minutes after spraying it on. I'm not only embarrassed, but ashamed too. I won't buy this Vera Wang Princess perfume ever again!"
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",One Star,Fake stuff dont buy
1.0,"Vera Wang Princess Eau de Toilette Spray for Women, 3.4 Fl Ounce",This perfume came in such a pretty bottle I just really didn't like the smell it ...,This perfume came in such a pretty bottle I just really didn't like the smell it was so different from the lotion which I love
